ri,smiles,group,stratify_group
1625.08,C#CCCCCCCCCCCCC,unbrch_alkane,unbrch_alkane
946.0,CC1=CCC(C)CC1,allylic_oxid,allylic_oxid
1358.0,C=CCCCCCBr,unbrch_alkane,unbrch_alkane
2471.0,CCCCCCC(Cl)CCCCCCCC(=O)OC,unbrch_alkane,unbrch_alkane
1388.8444444444442,C/C=C(C)/C=C/C=C(C)C,allylic_oxid,allylic_oxid
1712.0,C[Si](C)(C)OC[C@@H]1O[C@](CO[Si](C)(C)C)(O[Si](C)(C)C)[C@H](O[Si](C)(C)C)[C@H]1O[Si](C)(C)C,ether,ether
1133.0666666666666,CC(C)CC1C=CCCC1,allylic_oxid,allylic_oxid
1803.825,Clc1cc(Cl)c(Cl)cc1Cl,halogen,halogen
1762.6666666666667,CC(=O)OC/C=C(\C)CCC=C(C)C,allylic_oxid,allylic_oxid
1724.0,CC(N)CCc1ccccc1,NH2,NH2
2425.0,Cc1cc2ccccc2[nH]1,Ar_N,Ar_N
660.075,CC/C=C\CC,allylic_oxid,allylic_oxid
1738.0,CC1=CC[C@]2(CC1)C(=C(C)C)CC[C@@H]2C,allylic_oxid,allylic_oxid
2664.5,CCCCCCCC(Cl)CCCCCCCCC(=O)OC,unbrch_alkane,unbrch_alkane
910.25,CCCSC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,alkyl_halide,alkyl_halide
2531.0,CC(=O)O[C@H]1CCC2C[C@@H](O)CCC2C1,Al_OH,Al_OH
2481.0,CCCC/C=C\CCCCCCCCC/C=C/C=O,unbrch_alkane,unbrch_alkane
1558.5333333333335,C1=C/CCCCCCCCCC/1,allylic_oxid,allylic_oxid
1244.9958333333334,CCC[N+](=O)[O-],NH0,NH0
2300.0,O=Cc1cc(Cl)cc(Cl)c1O,halogen,halogen
2689.6666666666665,CCCCCCCCC(Cl)CCCCCCCOC(C)=O,unbrch_alkane,unbrch_alkane
1471.0,CCCCCSCCCCC,unbrch_alkane,unbrch_alkane
1473.0,CC(C)COC(=O)CC(C)Cl,C_O,C_O
1097.0,CCC(O)CC,Al_OH,Al_OH
1056.125,CC1=CCC2CC1C2(C)C,allylic_oxid,allylic_oxid
1195.28,CC(C)c1ccccc1,benzene,benzene
1282.05,CCCC#CCCCCCC,unbrch_alkane,unbrch_alkane
2765.6666666666665,CCC(C)OC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,NH0,NH0
2995.0,CCCCCCCCCCCCCCCCCCCCCO,unbrch_alkane,unbrch_alkane
2620.0,O=C1CCC2C[C@H](O)CCC2C1,Al_OH,Al_OH
1074.2,CCCCOC(C)=O,C_O,C_O
1657.0,COC(=O)/C=C(/C)CCC=C(C)C,allylic_oxid,allylic_oxid
1572.3000000000002,COC(=O)C1CC=C(C)CC1,allylic_oxid,allylic_oxid
2672.0,CC(C)O[Si]12OCCN(CCO1)CCO2,bicyclic,bicyclic
1420.6875,CCCCC[N+](=O)[O-],NH0,NH0
2747.5,CCCCn1c2c(c3ccccc31)CCCC2,bicyclic,bicyclic
2139.6666666666665,CCC(Cl)CCCOC(=O)C(Cl)(Cl)Cl,alkyl_halide,alkyl_halide
1988.25,CCC(Cl)CCOC(=O)C(Cl)(Cl)Cl,alkyl_halide,alkyl_halide
1859.05,C=Cc1cccc(N(C)C)c1,NH0,NH0
2279.6666666666665,O=C(OCCCCCCCl)C(Cl)(Cl)Cl,alkyl_halide,alkyl_halide
2757.0,COC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,NH0,NH0
1423.7,C=Cc1cccc(CC)c1,aryl_methyl,aryl_methyl
1378.0,COC(=O)/C=C\Cl,C_O,C_O
1683.85,C[Si](C)(C)NC(CC(=O)O[Si](C)(C)C)C(=O)O[Si](C)(C)C,C_O,C_O
1152.0,Cc1ncoc1C,aryl_methyl,aryl_methyl
2621.0,CCCCCCCCCCCCCC(Cl)CCC(=O)OC,unbrch_alkane,unbrch_alkane
1452.4416666666666,CC#CCCCCCCCCC,unbrch_alkane,unbrch_alkane
1660.6,CCCCC(=O)OCC(Cl)(Cl)Cl,alkyl_halide,alkyl_halide
